"Source","Target","Weight"
"gan","lv",2
"gan","mad",1
"gan","mai",1
"gan","mi",1
"gan","min",2
"gan","mk",3
"gan","ml",2
"gan","mn",1
"gan","mnw",1
"gan","mr",1
"gan","ms",4
"gan","mt",2
"gan","mwl",2
"gan","my",3
"gan","na",2
"gan","nap",1
"gan","nds",2
"gan","nds-nl",1
"gan","ne",2
"gan","nl",4
"gan","nn",1
"gan","no",3
"gan","nrm",1
"gan","oc",2
"gan","om",1
"gan","or",2
"gan","os",1
"gan","pa",2
"gan","pfl",1
"gan","pl",4
"gan","ps",1
"gan","pt",4
"gan","qu",1
"gan","rmy",1
"gan","ro",4
"gan","roa-rup",1
"gan","ru",4
"gan","rue",1
"gan","sa",1
"gan","sah",1
"gan","sat",2
"gan","sc",1
"gan","scn",1
"gan","sco",3
"gan","sd",2
"gan","se",1
"gan","sg",1
"gan","sh",3
"gan","shn",3
"gan","si",3
"gan","simple",3
"gan","sk",4
"gan","sl",3
"gan","smn",1
"gan","so",1
"gan","sq",2
"gan","sr",4
"gan","st",1
"gan","su",2
"gan","sv",4
"gan","szl",2
"gan","szy",1
"gan","ta",4
"gan","tay",1
"gan","te",3
"gan","tg",2
"gan","th",4
"gan","ti",1
"gan","tl",3
"gan","tr",4
"gan","trv",1
"gan","tt",2
"gan","tw",1
"gan","tyv",1
"gan","udm",1
"gan","uk",4
"gan","ur",4
"gan","uz",3
"gan","vec",2
"gan","vep",1
"gan","vi",4
"gan","vo",1
"gan","wa",1
"gan","war",2
"gan","wuu",3
"gan","xh",1
"gan","xmf",1
"gan","yi",3
"gan","yo",3
"gan","zh",4
"gan","zh-classical",1
"gan","zh-min-nan",1
"gan","zh-yue",4
"gan","zu",1
"gl","glk",5
"gl","gn",2
"gl","gom",3
"gl","gor",1
"gl","got",1
"gl","gu",16
"gl","gv",4
"gl","ha",2
"gl","hak",2
"gl","haw",3
"gl","he",29
"gl","hi",26
"gl","hr",31
"gl","hsb",9
"gl","ht",2
"gl","hu",31
"gl","hy",30
"gl","hyw",3
"gl","ia",15
"gl","id",36
"gl","ig",3
"gl","ilo",12
"gl","inh",5
"gl","io",3
"gl","is",17
"gl","it",36
"gl","iu",1
"gl","ja",37
"gl","jbo",2
"gl","jv",19
"gl","ka",24
"gl","kbd",1
"gl","kbp",1
"gl","kk",23
"gl","kl",3
"gl","km",12
"gl","kn",10
"gl","ko",35
"gl","koi",1
"gl","ks",7
"gl","ksh",5
"gl","ku",12
"gl","kw",2
"gl","ky",1
"gl","la",13
"gl","lad",6
"gl","lb",12
"gl","lbe",2
"gl","lez",1
"gl","lfn",1
"gl","lg",2
"gl","li",3
"gl","lij",2
"gl","lmo",4
"gl","ln",1
"gl","lo",3
"gl","lt",28
"gl","ltg",2
"gl","lv",12
"gl","mad",1
"gl","mai",3
"gl","map-bms",5
"gl","mdf",2
"gl","mg",3
"gl","mi",2
"gl","min",16
"gl","mk",30
"gl","ml",30
"gl","mn",7
"gl","mni",1
"gl","mnw",1
"gl","mr",13
"gl","ms",35
"gl","mt",9
"gl","mwl",5
"gl","my",18
"gl","myv",1
"gl","mzn",6
"gl","na",3
"gl","nah",3
"gl","nap",6
"gl","nds",11
"gl","nds-nl",4
"gl","ne",24
"gl","new",1
"gl","nia",1
"gl","nl",35
"gl","nn",9
"gl","no",30
"gl","nrm",2
"gl","oc",16
"gl","om",1
"gl","or",15
"gl","os",2
"gl","pa",7
"gl","pap",1
"gl","pfl",2
"gl","pl",34
"gl","pms",1
"gl","pnt",1
"gl","ps",4
"gl","pt",38
"gl","qu",4
"gl","rmy",4
"gl","ro",35
"gl","roa-rup",1
"gl","roa-tara",1
"gl","ru",37
"gl","rue",8
"gl","sa",5
"gl","sah",12
"gl","sat",3
"gl","sc",4
"gl","scn",12
"gl","sco",18
"gl","sd",24
"gl","se",5
"gl","sg",2
"gl","sh",28
"gl","shi",1
"gl","shn",11
"gl","si",30
"gl","simple",30
"gl","sk",34
"gl","sl",32
"gl","smn",2
"gl","so",9
"gl","sq",18
"gl","sr",37
"gl","st",1
"gl","stq",2
"gl","su",11
"gl","sv",34
"gl","sw",5
"gl","szl",8
"gl","szy",1
"gl","ta",30
"gl","tay",1
"gl","te",26
"gl","tg",24
"gl","th",35
"gl","ti",1
"gl","tk",7
"gl","tl",14
"gl","tr",36
"gl","trv",1
"gl","ts",1
"gl","tt",26
"gl","tw",1
"gl","tyv",1
"gl","udm",2
"gl","uk",32
"gl","ur",32
"gl","uz",22
"gl","vec",16
"gl","vep",1
"gl","vi",37
"gl","vls",2
"gl","vo",2
"gl","wa",3
"gl","war",2
"gl","wuu",8
"gl","xal",1
"gl","xh",1
"gl","xmf",2
"gl","yi",28
"gl","yo",5
"gl","zea",1
"gl","zh",38
"gl","zh-classical",7
"gl","zh-min-nan",8
"gl","zh-yue",27
"gl","zu",1
"glk","gu",4
"glk","ha",2
"glk","he",4
"glk","hi",5
"glk","hr",4
"glk","hsb",1
"glk","ht",1
"glk","hu",6
"glk","hy",4
"glk","ia",3
"glk","id",6
"glk","ig",1
"glk","ilo",1
"glk","is",5
"glk","it",6
"glk","ja",6
"glk","jv",4
"glk","ka",4
"glk","kk",4
"glk","kl",2
"glk","km",1
"glk","kn",2
"glk","ko",4
"glk","ks",1
"glk","ksh",1
"glk","ku",2
"glk","la",2
"glk","lad",1
"glk","lb",3
"glk","li",1
"glk","lmo",1
"glk","ln",1
"glk","lt",5
"glk","lv",2
"glk","map-bms",1
"glk","mg",2
"glk","min",4
"glk","mk",5
"glk","ml",5
"glk","mn",2
"glk","mr",3
"glk","ms",5
"glk","my",4
"glk","mzn",2
"glk","nap",3
"glk","nds",2
"glk","ne",4
"glk","nia",1
"glk","nl",6
"glk","nn",2
"glk","no",5
"glk","oc",3
"glk","or",3
"glk","pa",4
"glk","pl",5
"glk","pnt",1
"glk","ps",1
"glk","pt",5
"glk","qu",1
"glk","rmy",1
"glk","ro",5
"glk","roa-tara",1
"glk","ru",5
"glk","rue",2
"glk","sa",2
"glk","sah",3
"glk","scn",3
"glk","sco",3
"glk","sd",4
"glk","sh",4
"glk","shn",3
"glk","si",4
"glk","simple",4
"glk","sk",5
"glk","sl",5
"glk","so",1
"glk","sq",4
"glk","sr",6
"glk","stq",1
"glk","su",2
"glk","sv",5
"glk","sw",2
"glk","szl",2
"glk","ta",4
"glk","te",5
"glk","tg",4
"glk","th",5
"glk","tk",4
"glk","tl",1
"glk","tr",5
"glk","tt",4
"glk","uk",5
"glk","ur",4
"glk","uz",4
"glk","vec",3
"glk","vi",5
"glk","yi",5
"glk","yo",1
"glk","zh",6
"glk","zh-min-nan",1
"glk","zh-yue",4
"gn","gor",1
"gn","gu",1
"gn","gv",1
"gn","haw",1
"gn","he",2
"gn","hi",1
"gn","hr",2
"gn","hsb",2
"gn","hu",2
"gn","hy",2
"gn","hyw",1
"gn","ia",1
"gn","id",2
"gn","ilo",2
"gn","io",1
"gn","is",2
"gn","it",2
"gn","iu",1
"gn","ja",2
"gn","jbo",1
"gn","jv",2
"gn","ka",1
"gn","kk",2
"gn","km",2
"gn","kn",1
"gn","ko",2
"gn","ks",1
"gn","ksh",1
"gn","ku",1
"gn","kw",1
"gn","la",2
"gn","lad",1
"gn","lb",1
"gn","lbe",1
"gn","lg",1
"gn","lt",2
"gn","ltg",1
"gn","lv",2
"gn","mad",1
"gn","min",1
"gn","mk",2
"gn","ml",1
"gn","mn",1
"gn","ms",2
"gn","mt",1
"gn","mwl",1
"gn","my",1
"gn","na",1
"gn","nap",1
"gn","nds",1
"gn","nds-nl",1
"gn","ne",2
"gn","nl",2
"gn","nn",2
"gn","no",2
"gn","nrm",1
"gn","oc",2
"gn","om",1
"gn","or",1
"gn","os",1
"gn","pa",1
"gn","pl",2
"gn","pt",2
"gn","qu",1
"gn","ro",2
"gn","roa-rup",1
"gn","ru",2
"gn","rue",1
"gn","sah",1
"gn","sat",1
"gn","scn",2
"gn","sco",2
"gn","sd",2
"gn","se",2
"gn","sh",2
"gn","shn",1
"gn","si",1
"gn","simple",2
"gn","sk",2
"gn","sl",2
"gn","smn",1
"gn","sq",1
"gn","sr",2
"gn","su",1
"gn","sv",2
"gn","sw",1
"gn","szl",1
"gn","ta",1
"gn","te",2
"gn","tg",2
"gn","th",2
"gn","tl",2
"gn","tr",2
"gn","tt",2
"gn","uk",2
"gn","ur",2
"gn","uz",2
"gn","vec",2
"gn","vep",1
"gn","vi",2
"gn","vls",1
"gn","vo",1
"gn","wa",1
"gn","war",1
"gn","wuu",1
"gn","yi",2
"gn","yo",1
"gn","zh",2
"gn","zh-classical",1
"gn","zh-min-nan",1
"gn","zh-yue",2
"gom","gv",1
"gom","hak",1
"gom","he",2
"gom","hi",2
"gom","hr",2
"gom","hsb",2
"gom","ht",1
"gom","hu",1
"gom","hy",1
"gom","ia",1
"gom","id",3
"gom","ig",1
"gom","it",3
"gom","ja",3
"gom","ka",1
"gom","kk",1
"gom","km",1
"gom","kn",2
"gom","ko",3
"gom","ks",1
"gom","la",1
"gom","lb",2
"gom","lez",1
"gom","li",1
"gom","lv",1
"gom","mai",1
"gom","mdf",1
"gom","mk",2
"gom","ml",3
"gom","mr",1
"gom","ms",3
"gom","mwl",1
"gom","my",2
"gom","mzn",1
"gom","na",1
"gom","nds",2
"gom","nds-nl",1
"gom","ne",2
"gom","nl",3
"gom","no",1
"gom","oc",2
"gom","or",1
"gom","pap",1
"gom","pfl",1
"gom","pl",3
"gom","pt",3
"gom","ro",3
"gom","ru",3
"gom","rue",2
"gom","sah",1
"gom","sco",2
"gom","sd",3
"gom","sh",2
"gom","shn",1
"gom","si",3
"gom","simple",3
"gom","sk",2
"gom","sl",3
"gom","smn",1
"gom","sq",1
"gom","sr",3
"gom","sv",3
"gom","sw",1
"gom","szl",2
"gom","ta",2
"gom","te",2
"gom","tg",3
"gom","th",3
"gom","tl",1
"gom","tr",3
"gom","ts",1
"gom","tt",2
"gom","uk",2
"gom","ur",3
"gom","uz",3
"gom","vec",3
"gom","vi",3
"gom","vls",1
"gom","wa",1
"gom","wuu",1
"gom","yi",2
"gom","yo",1
"gom","zh",3
"gom","zh-classical",2
"gom","zh-yue",2
"gor","gu",1
"gor","gv",1
"gor","haw",1
"gor","he",1
"gor","hr",1
"gor","hsb",1
"gor","hu",1
"gor","hy",1
"gor","hyw",1
"gor","ia",1
"gor","id",1
"gor","ilo",1
"gor","io",1
"gor","is",1
"gor","it",1
"gor","iu",1
"gor","ja",1
"gor","jbo",1
"gor","jv",1
"gor","kk",1
"gor","km",1
"gor","kn",1
"gor","ko",1
"gor","ks",1
"gor","ksh",1
"gor","ku",1
"gor","kw",1
"gor","la",1
"gor","lad",1
"gor","lbe",1
"gor","lg",1
"gor","lt",1
"gor","lv",1
"gor","mad",1
"gor","min",1
"gor","mk",1
"gor","ms",1
"gor","mt",1
"gor","mwl",1
"gor","my",1
"gor","na",1
"gor","nap",1
"gor","nds",1
"gor","ne",1
"gor","nl",1
"gor","nn",1
"gor","no",1
"gor","nrm",1
"gor","oc",1
"gor","om",1
"gor","or",1
"gor","os",1
"gor","pa",1
"gor","pl",1
"gor","pt",1
"gor","ro",1
"gor","roa-rup",1
"gor","ru",1
"gor","rue",1
"gor","sah",1
"gor","sat",1
"gor","scn",1
"gor","sco",1
"gor","sd",1
"gor","se",1
"gor","sh",1
"gor","shn",1
"gor","si",1
"gor","simple",1
"gor","sk",1
"gor","sl",1
"gor","smn",1
"gor","sq",1
"gor","sr",1
"gor","su",1
"gor","sv",1
"gor","szl",1
"gor","ta",1
"gor","te",1
"gor","tg",1
"gor","th",1
"gor","tl",1
"gor","tr",1
"gor","tt",1
"gor","uk",1
"gor","ur",1
"gor","uz",1
"gor","vec",1
"gor","vep",1
"gor","vi",1
"gor","vo",1
"gor","wa",1
"gor","war",1
"gor","wuu",1
"gor","yi",1
"gor","yo",1
"gor","zh",1
"gor","zh-min-nan",1
"gor","zh-yue",1
"got","gu",1
"got","hak",1
"got","haw",1
"got","he",1
"got","hi",1
"got","hr",1
"got","hy",1
"got","id",1
"got","ig",1
"got","inh",1
"got","io",1
"got","it",1
"got","ja",1
"got","ka",1
"got","kbd",1
"got","kbp",1
"got","kk",1
"got","km",1
"got","kn",1
"got","ko",1
"got","koi",1
"got","ks",1
"got","ksh",1
"got","ku",1
"got","la",1
"got","lad",1
"got","lb",1
"got","lbe",1
"got","lij",1
"got","lmo",1
"got","lt",1
"got","lv",1
"got","mai",1
"got","mi",1
"got","mk",1
"got","ml",1
"got","mn",1
"got","mnw",1
"got","mr",1
"got","ms",1
"got","mt",1
"got","mwl",1
"got","my",1
"got","na",1
"got","nds",1
"got","nds-nl",1
"got","ne",1
"got","nl",1
"got","oc",1
"got","or",1
"got","pa",1
"got","pfl",1
"got","pl",1
"got","ps",1
"got","pt",1
"got","qu",1
"got","rmy",1
"got","ro",1
"got","ru",1
"got","sa",1
"got","sat",1
"got","sc",1
"got","sco",1
"got","sd",1
"got","sg",1
"got","sh",1
"got","shn",1
"got","sk",1
"got","sl",1
"got","so",1
"got","sq",1
"got","sr",1
"got","st",1
"got","sv",1
"got","szl",1
"got","szy",1
"got","ta",1
"got","tay",1
"got","te",1
"got","tg",1
"got","th",1
"got","ti",1
"got","tl",1
"got","tr",1
"got","trv",1
"got","tt",1
"got","tw",1
"got","tyv",1
"got","udm",1
"got","uk",1
"got","ur",1
"got","uz",1
"got","vec",1
"got","vi",1
"got","war",1
"got","wuu",1
"got","xh",1
"got","xmf",1
"got","yi",1
"got","yo",1
"got","zh",1
"got","zh-classical",1
"got","zh-yue",1
"got","zu",1
"gu","gv",3
"gu","ha",2
"gu","hak",1
"gu","haw",2
"gu","he",14
"gu","hi",14
"gu","hr",17
"gu","hsb",6
"gu","hu",15
"gu","hy",18
"gu","hyw",2
"gu","ia",6
"gu","id",17
"gu","ig",2
"gu","ilo",9
"gu","inh",3
"gu","io",3
"gu","is",11
"gu","it",18
"gu","iu",1
"gu","ja",18
"gu","jbo",1
"gu","jv",11
"gu","ka",14
"gu","kbd",1
"gu","kbp",1
"gu","kk",13
"gu","kl",3
"gu","km",8
"gu","kn",8
"gu","ko",18
"gu","koi",1
"gu","ks",5
"gu","ksh",4
"gu","ku",7
"gu","kw",2
"gu","ky",1
"gu","la",9
"gu","lad",5
"gu","lb",6
"gu","lbe",2
"gu","lg",2
"gu","li",2
"gu","lij",2
"gu","lmo",3
"gu","ln",1
"gu","lo",2
"gu","lt",15
"gu","lv",8
"gu","mad",1
"gu","mai",2
"gu","map-bms",4
"gu","mdf",1
"gu","mg",3
"gu","mi",1
"gu","min",11
"gu","mk",15
"gu","ml",16
"gu","mn",4
"gu","mni",1
"gu","mnw",1
"gu","mr",9
"gu","ms",17
"gu","mt",3
"gu","mwl",4
"gu","my",10
"gu","myv",1
"gu","mzn",6
"gu","na",2
"gu","nah",1
"gu","nap",5
"gu","nds",7
"gu","nds-nl",1
"gu","ne",15
"gu","nl",18
"gu","nn",6
"gu","no",15
"gu","nrm",2
"gu","oc",10
"gu","om",1
"gu","or",11
"gu","os",1
"gu","pa",6
"gu","pfl",1
"gu","pl",17
"gu","pms",1
"gu","pnt",1
"gu","ps",5
"gu","pt",18
"gu","qu",2
"gu","rmy",4
"gu","ro",18
"gu","roa-rup",1
"gu","roa-tara",1
"gu","ru",18
"gu","rue",4
"gu","sa",3
"gu","sah",8
"gu","sat",2
"gu","sc",2
"gu","scn",9
"gu","sco",9
"gu","sd",14
"gu","se",4
"gu","sg",1
"gu","sh",16
"gu","shn",7
"gu","si",16
"gu","simple",17
"gu","sk",17
"gu","sl",15
"gu","smn",1
"gu","so",6
"gu","sq",13
"gu","sr",18
"gu","st",1
"gu","stq",2
"gu","su",6
"gu","sv",17
"gu","sw",3
"gu","szl",6
"gu","szy",1
"gu","ta",18
"gu","tay",1
"gu","te",16
"gu","tg",16
"gu","th",18
"gu","ti",1
"gu","tk",6
"gu","tl",5
"gu","tr",18
"gu","trv",1
"gu","tt",13
"gu","tw",1
"gu","tyv",1
"gu","udm",1
"gu","uk",17
"gu","ur",15
"gu","uz",14
"gu","vec",7
"gu","vep",1
"gu","vi",18
"gu","vo",2
"gu","wa",2
"gu","war",2
"gu","wuu",5
"gu","xh",1
"gu","xmf",1
"gu","yi",15
"gu","yo",3
"gu","zea",1
"gu","zh",18
"gu","zh-classical",3
"gu","zh-min-nan",5
"gu","zh-yue",15
"gu","zu",1
"gv","haw",1
"gv","he",4
"gv","hi",3
"gv","hr",4
"gv","hsb",3
"gv","ht",1
"gv","hu",4
"gv","hy",4
"gv","hyw",1
"gv","ia",4
"gv","id",3
"gv","ilo",2
"gv","inh",1
"gv","io",2
"gv","is",2
"gv","it",4
"gv","iu",1
"gv","ja",4
"gv","jbo",1
"gv","jv",2
"gv","ka",2
"gv","kk",2
"gv","km",2
"gv","kn",3
"gv","ko",4
"gv","ks",1
"gv","ksh",2
"gv","ku",2
"gv","kw",2
"gv","la",3
"gv","lad",1
"gv","lb",2
"gv","lbe",1
"gv","lez",1
"gv","lg",1
"gv","li",2
"gv","lt",3
"gv","lv",2
"gv","mad",1
"gv","map-bms",1
"gv","mdf",1
"gv","min",1
"gv","mk",4
"gv","ml",3
"gv","mni",1
"gv","mr",2
"gv","ms",4
"gv","mt",1
"gv","mwl",3
"gv","my",3
"gv","mzn",2
"gv","na",2
"gv","nap",1
"gv","nds",4
"gv","nds-nl",1
"gv","ne",4
"gv","nl",4
"gv","nn",2
"gv","no",3
"gv","nrm",2
"gv","oc",2
"gv","om",1
"gv","or",1
"gv","os",1
"gv","pa",1
"gv","pfl",1
"gv","pl",4
"gv","pms",1
"gv","pt",4
"gv","rmy",2
"gv","ro",4
"gv","roa-rup",1
"gv","ru",4
"gv","rue",2
"gv","sah",1
"gv","sat",1
"gv","scn",2
"gv","sco",3
"gv","sd",4
"gv","se",2
"gv","sh",4
"gv","shn",1
"gv","si",4
"gv","simple",4
"gv","sk",4
"gv","sl",4
"gv","smn",1
"gv","sq",4
"gv","sr",4
"gv","stq",1
"gv","su",3
"gv","sv",4
"gv","sw",1
"gv","szl",3
"gv","ta",4
"gv","te",4
"gv","tg",4
"gv","th",4
"gv","tl",2
"gv","tr",4
"gv","tt",4
"gv","uk",4
"gv","ur",4
"gv","uz",3
"gv","vec",2
"gv","vep",1
"gv","vi",4
"gv","vls",1
"gv","vo",2
"gv","wa",3
"gv","war",1
"gv","wuu",4
"gv","yi",4
"gv","yo",1
"gv","zea",1
"gv","zh",4
"gv","zh-classical",2
"gv","zh-min-nan",2
"gv","zh-yue",4
"ha","he",1
"ha","hi",2
"ha","hr",2
"ha","hsb",1
"ha","hu",2
"ha","hy",2
"ha","ia",2
"ha","id",2
"ha","ig",1
"ha","ilo",1
"ha","is",2
"ha","it",2
"ha","ja",2
"ha","jv",1
"ha","ka",2
"ha","kk",2
"ha","kl",1
"ha","kn",2
"ha","ko",2
"ha","ks",1
"ha","ku",1
"ha","la",1
"ha","lb",1
"ha","ln",1
"ha","lt",2
"ha","map-bms",1
"ha","mg",1
"ha","min",2
"ha","mk",2
"ha","ml",2
"ha","mn",1
"ha","mr",1
"ha","ms",2
"ha","my",1
"ha","mzn",1
"ha","nap",2
"ha","ne",2
"ha","nl",2
"ha","nn",1
"ha","no",2
"ha","oc",1
"ha","or",2
"ha","pa",2
"ha","pl",2
"ha","ps",1
"ha","pt",2
"ha","qu",1
"ha","rmy",1
"ha","ro",2
"ha","ru",2
"ha","rue",1
"ha","sah",1
"ha","scn",2
"ha","sco",2
"ha","sd",2
"ha","sh",2
"ha","shn",1
"ha","si",2
"ha","simple",2
"ha","sk",2
"ha","sl",2
"ha","sq",2
"ha","sr",2
"ha","su",1
"ha","sv",2
"ha","sw",1
"ha","szl",1
"ha","ta",2
"ha","te",2
"ha","tg",2
"ha","th",2
"ha","tk",2
"ha","tl",1
"ha","tr",2
"ha","tt",2
"ha","uk",2
"ha","ur",2
"ha","uz",2
"ha","vec",1
"ha","vi",2
"ha","yi",2
"ha","zh",2
"ha","zh-min-nan",1
"ha","zh-yue",2
"hak","haw",1
"hak","he",1
"hak","hi",1
"hak","hr",2
"hak","hy",1
"hak","id",2
"hak","ig",2
"hak","inh",1
"hak","io",1
"hak","it",2
"hak","ja",2
"hak","ka",2
"hak","kbd",1
"hak","kbp",1
"hak","kk",2
"hak","km",2
"hak","kn",2
"hak","ko",2
"hak","koi",1
"hak","ks",2
"hak","ksh",1
"hak","ku",1
"hak","la",2
"hak","lad",1
"hak","lb",2
"hak","lbe",1
"hak","lij",1
"hak","lmo",1
"hak","lt",1
"hak","lv",2
"hak","mai",2
"hak","mdf",1
"hak","mi",1
"hak","mk",2
"hak","ml",2
"hak","mn",1
"hak","mnw",1
"hak","mr",1
"hak","ms",2
"hak","mt",1
"hak","mwl",1
"hak","my",2
"hak","na",1
"hak","nds",2
"hak","nds-nl",1
"hak","ne",2
"hak","nl",2
"hak","oc",2
"hak","or",1
"hak","pa",1
"hak","pap",1
"hak","pfl",1
"hak","pl",2
"hak","ps",1
"hak","pt",2
"hak","qu",1
"hak","rmy",1
"hak","ro",2
"hak","ru",2
"hak","rue",1
"hak","sa",1
"hak","sah",1
"hak","sat",1
"hak","sc",1
"hak","sco",2
"hak","sd",2
"hak","sg",1
"hak","sh",2
"hak","shn",2
"hak","si",1
"hak","simple",1
"hak","sk",2
"hak","sl",2
"hak","smn",1
"hak","so",1
"hak","sq",1
"hak","sr",2
"hak","st",1
"hak","sv",2
"hak","szl",2
"hak","szy",1
"hak","ta",2
"hak","tay",1
"hak","te",2
"hak","tg",2
"hak","th",2
"hak","ti",1
"hak","tl",2
"hak","tr",2
"hak","trv",1
"hak","ts",1
"hak","tt",2
"hak","tw",1
"hak","tyv",1
"hak","udm",1
"hak","uk",2
"hak","ur",2
"hak","uz",2
"hak","vec",2
"hak","vi",2
"hak","war",1
"hak","wuu",1
"hak","xh",1
"hak","xmf",1
"hak","yi",1
"hak","yo",2
"hak","zh",2
"hak","zh-classical",2
"hak","zh-yue",2
"hak","zu",1
"haw","he",3
"haw","hi",2
"haw","hr",3
"haw","hsb",1
"haw","hu",2
"haw","hy",3
"haw","hyw",1
"haw","ia",2
"haw","id",3
"haw","ig",1
"haw","ilo",1
"haw","inh",1
"haw","io",2
"haw","is",1
"haw","it",3
"haw","iu",1
"haw","ja",3
"haw","jbo",2
"haw","jv",2
"haw","ka",2
"haw","kbd",1
"haw","kbp",1
"haw","kk",3
"haw","km",3
"haw","kn",2
"haw","ko",3
"haw","koi",1
"haw","ks",3
"haw","ksh",2
"haw","ku",3
"haw","kw",1
"haw","la",2
"haw","lad",2
"haw","lb",2
"haw","lbe",2
"haw","lg",1
"haw","lij",1
"haw","lmo",1
"haw","lo",1
"haw","lt",2
"haw","ltg",1
"haw","lv",3
"haw","mad",1
"haw","mai",1
"haw","mi",2
"haw","min",2
"haw","mk",3
"haw","ml",2
"haw","mn",2
"haw","mnw",1
"haw","mr",2
"haw","ms",3
"haw","mt",3
"haw","mwl",2
"haw","my",3
"haw","na",2
"haw","nah",1
"haw","nap",1
"haw","nds",2
"haw","nds-nl",1
"haw","ne",3
"haw","new",1
"haw","nl",3
"haw","nn",2
"haw","no",2
"haw","nrm",1
"haw","oc",3
"haw","om",1
"haw","or",3
"haw","os",2
"haw","pa",2
"haw","pfl",1
"haw","pl",3
"haw","ps",1
"haw","pt",3
"haw","qu",1
"haw","rmy",1
"haw","ro",3
"haw","roa-rup",1
"haw","ru",3
"haw","rue",1
"haw","sa",1
"haw","sah",1
"haw","sat",2
"haw","sc",1
"haw","scn",1
"haw","sco",3
"haw","sd",3
"haw","se",1
"haw","sg",1
"haw","sh",3
"haw","shi",1
"haw","shn",3
"haw","si",2
"haw","simple",2
"haw","sk",3
"haw","sl",3
"haw","smn",1
"haw","so",1
"haw","sq",2
"haw","sr",3
"haw","st",1
"haw","su",1
"haw","sv",3
"haw","szl",2
"haw","szy",1
"haw","ta",3
"haw","tay",1
"haw","te",3
"haw","tg",3
"haw","th",3
"haw","ti",1
"haw","tl",3
"haw","tr",3
"haw","trv",1
"haw","tt",2
"haw","tw",1
"haw","tyv",1
"haw","udm",1
"haw","uk",3
"haw","ur",3
"haw","uz",2
"haw","vec",3
"haw","vep",1
"haw","vi",3
"haw","vo",1
"haw","wa",1
"haw","war",2
"haw","wuu",2
"haw","xh",1
"haw","xmf",1
"haw","yi",3
"haw","yo",2
"haw","zh",3
"haw","zh-classical",2
"haw","zh-min-nan",2
"haw","zh-yue",3
"haw","zu",1
"he","hi",23
"he","hr",27
"he","hsb",9
"he","ht",1
"he","hu",30
"he","hy",28
"he","hyw",2
"he","ia",13
"he","id",34
"he","ig",2
"he","ilo",9
"he","inh",6
"he","io",3
"he","is",15
"he","it",36
"he","iu",1
"he","ja",37
"he","jam",1
"he","jbo",2
"he","jv",17
"he","ka",21
"he","kbd",1
"he","kbp",1
"he","kk",16
"he","kl",3
"he","km",11
"he","kn",6
"he","ko",35
"he","koi",1
"he","ks",7
"he","ksh",5
"he","ku",11
"he","kw",2
"he","ky",1
"he","la",12
"he","lad",6
"he","lb",11
"he","lbe",2
"he","lez",1
"he","lfn",1
"he","lg",2
"he","li",3
"he","lij",3
"he","lmo",4
"he","ln",1
"he","lo",3
"he","lt",21
"he","ltg",2
"he","lv",12
"he","mad",1
"he","mai",2
"he","map-bms",5
"he","mdf",1
"he","mg",3
"he","mi",2
"he","min",13
"he","mk",26
"he","ml",26
"he","mn",7
"he","mni",1
"he","mnw",1
"he","mr",14
"he","ms",30
"he","mt",8
"he","mwl",5
"he","my",15
"he","myv",1
"he","mzn",5
"he","na",3
"he","nah",3
"he","nap",5
"he","nds",10
"he","nds-nl",4
"he","ne",18
"he","new",1
"he","nl",33
"he","nn",8
"he","no",24
"he","nrm",2
"he","oc",15
"he","om",1
"he","or",13
"he","os",2
"he","pa",6
"he","pfl",2
"he","pl",34
"he","pms",1
"he","pnt",1
"he","ps",4
"he","pt",36
"he","qu",4
"he","rmy",4
"he","ro",33
"he","roa-rup",1
"he","roa-tara",1
"he","ru",37
"he","rue",6
"he","sa",4
"he","sah",11
"he","sat",3
"he","sc",4
"he","scn",10
"he","sco",14
"he","sd",20
"he","se",5
"he","sg",2
"he","sh",22
"he","shi",1
"he","shn",8
"he","si",25
"he","simple",27
"he","sk",32
"he","sl",25
"he","smn",1
"he","so",8
"he","sq",14
"he","sr",36
"he","st",1
"he","stq",2
"he","su",10
"he","sv",33
"he","sw",5
"he","szl",7
"he","szy",1
"he","ta",25
"he","tay",1
"he","te",23
"he","tg",19
"he","th",31
"he","ti",1
"he","tk",5
"he","tl",12
"he","tr",34
"he","trv",1
"he","tt",20
"he","tw",1
"he","tyv",1
"he","udm",2
"he","uk",31
"he","ur",27
"he","uz",18
"he","vec",16
"he","vep",1
"he","vi",37
"he","vls",2
"he","vo",2
"he","wa",3
"he","war",2
"he","wuu",8
"he","xal",1
"he","xh",1
"he","xmf",2
"he","yi",24
"he","yo",4
"he","zea",1
"he","zh",38
"he","zh-classical",6
"he","zh-min-nan",6
"he","zh-yue",23
"he","zu",1
"hi","hr",24
"hi","hsb",7
"hi","ht",2
"hi","hu",23
"hi","hy",24
"hi","ia",13
"hi","id",26
"hi","ig",2
"hi","ilo",9
"hi","inh",5
"hi","io",2
"hi","is",13
"hi","it",27
"hi","ja",27
"hi","jbo",1
"hi","jv",15
"hi","ka",19
"hi","kbd",1
"hi","kbp",1
"hi","kk",16
"hi","kl",3
"hi","km",9
"hi","kn",7
"hi","ko",27
"hi","koi",1
"hi","ks",4
"hi","ksh",4
"hi","ku",9
"hi","kw",1
"hi","la",10
"hi","lad",4
"hi","lb",11
"hi","lbe",1
"hi","lez",1
"hi","lg",1
"hi","li",3
